"Abd","Species","sample"
0.648,"CP015460.1 Agaricus bisporus var. bisporus H97 chromosome 4 sequence","./00.initial.data/mock.cs/B.2.V.60"
0.648,"CP015462.1 Agaricus bisporus var. bisporus H97 chromosome 6, complete sequence","./00.initial.data/mock.cs/B.2.V.60"
0.648,"CP015461.1 Agaricus bisporus var. bisporus H97 chromosome 5, complete sequence","./00.initial.data/mock.cs/B.2.V.60"
0.648,"CP015469.1 Agaricus bisporus var. bisporus H97 chromosome 13 sequence","./00.initial.data/mock.cs/B.2.V.60"
0.648,"CP015458.1 Agaricus bisporus var. bisporus H97 chromosome 2 sequence","./00.initial.data/mock.cs/B.2.V.60"
0.648,"CP015457.1 Agaricus bisporus var. bisporus H97 chromosome 1 sequence","./00.initial.data/mock.cs/B.2.V.60"
0.648,"CP015468.1 Agaricus bisporus var. bisporus H97 chromosome 12 sequence","./00.initial.data/mock.cs/B.2.V.60"
0.648,"CP015463.1 Agaricus bisporus var. bisporus H97 chromosome 7 sequence","./00.initial.data/mock.cs/B.2.V.60"
0.541,"NC_012966.1 Komagataella phaffii GS115 chromosome 4, complete sequence","./00.initial.data/mock.cs/B.2.V.60"
0.541,"NC_012965.1 Komagataella phaffii GS115 chromosome 3, complete sequence","./00.initial.data/mock.cs/B.2.V.60"
0.541,"NC_012963.1 Komagataella phaffii GS115 chromosome 1, complete sequence","./00.initial.data/mock.cs/B.2.V.60"
0.541,"NC_012964.1 Komagataella phaffii GS115 chromosome 2, complete sequence","./00.initial.data/mock.cs/B.2.V.60"
0.452,"AM902716.1 Bordetella petrii strain DSM 12804, complete genome","./00.initial.data/mock.cs/B.2.V.60"
0.377,"CP016172.1 Bordetella flabilis strain AU10664, complete genome","./00.initial.data/mock.cs/B.2.V.60"
0.315,"NW_008806273.1 Encephalitozoon romaleae SJ-2008 chromosome IX, partial sequence","./00.initial.data/mock.cs/B.2.V.60"
0.315,"NW_008806272.1 Encephalitozoon romaleae SJ-2008 chromosome IX, partial sequence","./00.initial.data/mock.cs/B.2.V.60"
0.315,"NC_024898.1 Encephalitozoon romaleae SJ-2008 chromosome III, complete sequence","./00.initial.data/mock.cs/B.2.V.60"
0.315,"NC_024901.1 Encephalitozoon romaleae SJ-2008 chromosome VI, complete sequence","./00.initial.data/mock.cs/B.2.V.60"
0.315,"NC_024903.1 Encephalitozoon romaleae SJ-2008 chromosome VIII, complete sequence","./00.initial.data/mock.cs/B.2.V.60"
0.315,"NC_024902.1 Encephalitozoon romaleae SJ-2008 chromosome VII, complete sequence","./00.initial.data/mock.cs/B.2.V.60"
0.315,"NW_008806271.1 Encephalitozoon romaleae SJ-2008 chromosome IX, partial sequence","./00.initial.data/mock.cs/B.2.V.60"
0.315,"NC_024904.1 Encephalitozoon romaleae SJ-2008 chromosome X, complete sequence","./00.initial.data/mock.cs/B.2.V.60"
0.315,"NC_024905.1 Encephalitozoon romaleae SJ-2008 chromosome XI, complete sequence","./00.initial.data/mock.cs/B.2.V.60"
0.315,"NC_024899.1 Encephalitozoon romaleae SJ-2008 chromosome IV, complete sequence","./00.initial.data/mock.cs/B.2.V.60"
0.315,"NC_024900.1 Encephalitozoon romaleae SJ-2008 chromosome V, complete sequence","./00.initial.data/mock.cs/B.2.V.60"
0.315,"NC_024897.1 Encephalitozoon romaleae SJ-2008 chromosome II, complete sequence","./00.initial.data/mock.cs/B.2.V.60"
0.315,"NC_024896.1 Encephalitozoon romaleae SJ-2008 chromosome I, complete sequence","./00.initial.data/mock.cs/B.2.V.60"
0.263,"CP019325.1 Achromobacter insolitus strain DSM 23807, complete genome","./00.initial.data/mock.cs/B.2.V.60"
0.22,"AP012344.1 Helicobacter cinaedi PAGU611 DNA, complete genome","./00.initial.data/mock.cs/B.2.V.60"
0.184,"CP019645.1 Helicobacter bilis strain AAQJH, complete genome","./00.initial.data/mock.cs/B.2.V.60"
0.153,"CP011132.1 Citrobacter amalonaticus Y19, complete genome","./00.initial.data/mock.cs/B.2.V.60"
0.128,"CP022695.1 Citrobacter farmeri strain AUSMDU00008141, complete genome","./00.initial.data/mock.cs/B.2.V.60"
0.107,"BX571656.1 Wolinella succinogenes DSM 1740, complete genome","./00.initial.data/mock.cs/B.2.V.60"
0.089,"CP014007.1 Kosakonia oryzae strain Ola 51, complete genome","./00.initial.data/mock.cs/B.2.V.60"
0.075,"CP002743.1 Bifidobacterium breve ACS-071-V-Sch8b, complete genome","./00.initial.data/mock.cs/B.2.V.60"
0.062,"CP007456.1 Bifidobacterium kashiwanohense PV20-2, complete genome","./00.initial.data/mock.cs/B.2.V.60"
0.052,"CP002627.1 Bacillus amyloliquefaciens TA208, complete genome","./00.initial.data/mock.cs/B.2.V.60"
0.044,"NC_021362.1 Bacillus paralicheniformis ATCC 9945a, complete genome","./00.initial.data/mock.cs/B.2.V.60"
0.036,"NC_014644.1 Gardnerella vaginalis ATCC 14019 chromosome, complete genome","./00.initial.data/mock.cs/B.2.V.60"
0.03,"CP017703.1 Aeribacillus pallidus strain KCTC3564, complete genome","./00.initial.data/mock.cs/B.2.V.60"
0.025,"CP001687.1 Halorhabdus utahensis DSM 12940, complete genome","./00.initial.data/mock.cs/B.2.V.60"
0.021,"CP001688.1 Halomicrobium mukohataei DSM 12286, complete genome","./00.initial.data/mock.cs/B.2.V.60"
0.018,"CP022528.1 Erythrobacter flavus strain VG1, complete genome","./00.initial.data/mock.cs/B.2.V.60"
0.015,"CP018098.1 Erythrobacter gangjinensis strain CGMCC1.15024 chromosome II, complete sequence","./00.initial.data/mock.cs/B.2.V.60"
0.015,"CP018097.1 Erythrobacter gangjinensis strain CGMCC1.15024 chromosome I, complete sequence","./00.initial.data/mock.cs/B.2.V.60"
0.012,"AY596298.1 Haloarcula marismortui ATCC 43049 chromosome II, complete sequence","./00.initial.data/mock.cs/B.2.V.60"
0.012,"AY596297.1 Haloarcula marismortui ATCC 43049 chromosome I, complete sequence","./00.initial.data/mock.cs/B.2.V.60"
0.01,"CP011452.2 Altererythrobacter atlanticus strain 26DY36, complete genome","./00.initial.data/mock.cs/B.2.V.60"
4.249,"CP004353.1 Corynebacterium vitaeruminis DSM 20294, complete genome","./00.initial.data/mock.cs/B.3.C.60"
3.812,"NZ_CP009312.1 Lawsonella clevelandensis strain X1036 chromosome, complete genome","./00.initial.data/mock.cs/B.3.C.60"
3.78,"CP001140.1 Desulfurococcus kamchatkensis 1221n, complete genome","./00.initial.data/mock.cs/B.3.C.60"
3.745,"CP002051.1 Staphylothermus hellenicus DSM 12710, complete genome","./00.initial.data/mock.cs/B.3.C.60"
3.706,"CP011542.1 Corynebacterium mustelae strain DSM 45274, complete genome","./00.initial.data/mock.cs/B.3.C.60"
3.664,"CP002363.1 Desulfurococcus mucosus DSM 2162, complete genome","./00.initial.data/mock.cs/B.3.C.60"
3.619,"NZ_CP014034.1 Vibrio fluvialis strain ATCC 33809 chromosome 1, complete sequence","./00.initial.data/mock.cs/B.3.C.60"
3.619,"NZ_CP014035.1 Vibrio fluvialis strain ATCC 33809 chromosome 2, complete sequence","./00.initial.data/mock.cs/B.3.C.60"
3.571,"NC_008687.1 Paracoccus denitrificans PD1222 chromosome 2, complete sequence","./00.initial.data/mock.cs/B.3.C.60"
3.571,"NC_008686.1 Paracoccus denitrificans PD1222 chromosome 1, complete sequence","./00.initial.data/mock.cs/B.3.C.60"
3.52,"CP003740.1 Octadecabacter antarcticus 307, complete genome","./00.initial.data/mock.cs/B.3.C.60"
3.466,"CP003984.1 Planktomarina temperata RCA23, complete genome","./00.initial.data/mock.cs/B.3.C.60"
3.409,"NC_009505.1 Brucella ovis ATCC 25840 chromosome I, complete sequence","./00.initial.data/mock.cs/B.3.C.60"
3.409,"NC_009504.1 Brucella ovis ATCC 25840 chromosome II, complete sequence","./00.initial.data/mock.cs/B.3.C.60"
3.348,"CP012160.1 Octadecabacter temperatus strain SB1, complete genome","./00.initial.data/mock.cs/B.3.C.60"
3.284,"CP018786.1 Chryseobacterium indologenes strain AA5, complete genome","./00.initial.data/mock.cs/B.3.C.60"
3.217,"CP002346.1 Riemerella anatipestifer DSM 15868, complete genome","./00.initial.data/mock.cs/B.3.C.60"
3.147,"NZ_CP013747.1 Pseudarthrobacter sulfonivorans strain Ar51, complete genome","./00.initial.data/mock.cs/B.3.C.60"
3.147,"NZ_CP013747.1 Pseudarthrobacter sulfonivorans strain Ar51, complete genome","./00.initial.data/mock.cs/B.3.C.60"
3.073,"CP014518.1 Sinomonas atrocyanea strain KCTC 3377, complete genome","./00.initial.data/mock.cs/B.3.C.60"
2.997,"CP009928.1 Chryseobacterium gallinarum strain DSM 27622, complete genome","./00.initial.data/mock.cs/B.3.C.60"
2.917,"CP002379.1 Pseudarthrobacter phenanthrenivorans Sphe3, complete genome","./00.initial.data/mock.cs/B.3.C.60"
2.834,"CP015464.1 Agaricus bisporus var. bisporus H97 chromosome 8 sequence","./00.initial.data/mock.cs/B.3.C.60"
2.834,"CP015465.1 Agaricus bisporus var. bisporus H97 chromosome 9 sequence","./00.initial.data/mock.cs/B.3.C.60"
2.834,"CP015467.1 Agaricus bisporus var. bisporus H97 chromosome 11 sequence","./00.initial.data/mock.cs/B.3.C.60"
2.834,"CP015459.1 Agaricus bisporus var. bisporus H97 chromosome 3 sequence","./00.initial.data/mock.cs/B.3.C.60"
2.834,"CP015466.1 Agaricus bisporus var. bisporus H97 chromosome 10 sequence","./00.initial.data/mock.cs/B.3.C.60"
2.834,"CP015460.1 Agaricus bisporus var. bisporus H97 chromosome 4 sequence","./00.initial.data/mock.cs/B.3.C.60"
2.834,"CP015462.1 Agaricus bisporus var. bisporus H97 chromosome 6, complete sequence","./00.initial.data/mock.cs/B.3.C.60"
2.834,"CP015461.1 Agaricus bisporus var. bisporus H97 chromosome 5, complete sequence","./00.initial.data/mock.cs/B.3.C.60"
2.834,"CP015469.1 Agaricus bisporus var. bisporus H97 chromosome 13 sequence","./00.initial.data/mock.cs/B.3.C.60"
2.834,"CP015458.1 Agaricus bisporus var. bisporus H97 chromosome 2 sequence","./00.initial.data/mock.cs/B.3.C.60"
2.834,"CP015457.1 Agaricus bisporus var. bisporus H97 chromosome 1 sequence","./00.initial.data/mock.cs/B.3.C.60"
2.834,"CP015468.1 Agaricus bisporus var. bisporus H97 chromosome 12 sequence","./00.initial.data/mock.cs/B.3.C.60"
2.834,"CP015463.1 Agaricus bisporus var. bisporus H97 chromosome 7 sequence","./00.initial.data/mock.cs/B.3.C.60"
2.747,"NW_008806273.1 Encephalitozoon romaleae SJ-2008 chromosome IX, partial sequence","./00.initial.data/mock.cs/B.3.C.60"
2.747,"NW_008806272.1 Encephalitozoon romaleae SJ-2008 chromosome IX, partial sequence","./00.initial.data/mock.cs/B.3.C.60"
2.747,"NC_024898.1 Encephalitozoon romaleae SJ-2008 chromosome III, complete sequence","./00.initial.data/mock.cs/B.3.C.60"
2.747,"NC_024901.1 Encephalitozoon romaleae SJ-2008 chromosome VI, complete sequence","./00.initial.data/mock.cs/B.3.C.60"
2.747,"NC_024903.1 Encephalitozoon romaleae SJ-2008 chromosome VIII, complete sequence","./00.initial.data/mock.cs/B.3.C.60"
2.747,"NC_024902.1 Encephalitozoon romaleae SJ-2008 chromosome VII, complete sequence","./00.initial.data/mock.cs/B.3.C.60"
2.747,"NW_008806271.1 Encephalitozoon romaleae SJ-2008 chromosome IX, partial sequence","./00.initial.data/mock.cs/B.3.C.60"
2.747,"NC_024904.1 Encephalitozoon romaleae SJ-2008 chromosome X, complete sequence","./00.initial.data/mock.cs/B.3.C.60"
2.747,"NC_024905.1 Encephalitozoon romaleae SJ-2008 chromosome XI, complete sequence","./00.initial.data/mock.cs/B.3.C.60"
2.747,"NC_024899.1 Encephalitozoon romaleae SJ-2008 chromosome IV, complete sequence","./00.initial.data/mock.cs/B.3.C.60"
2.747,"NC_024900.1 Encephalitozoon romaleae SJ-2008 chromosome V, complete sequence","./00.initial.data/mock.cs/B.3.C.60"
2.747,"NC_024897.1 Encephalitozoon romaleae SJ-2008 chromosome II, complete sequence","./00.initial.data/mock.cs/B.3.C.60"
2.747,"NC_024896.1 Encephalitozoon romaleae SJ-2008 chromosome I, complete sequence","./00.initial.data/mock.cs/B.3.C.60"
2.657,"AM902716.1 Bordetella petrii strain DSM 12804, complete genome","./00.initial.data/mock.cs/B.3.C.60"
2.564,"CP019325.1 Achromobacter insolitus strain DSM 23807, complete genome","./00.initial.data/mock.cs/B.3.C.60"
2.468,"NC_012966.1 Komagataella phaffii GS115 chromosome 4, complete sequence","./00.initial.data/mock.cs/B.3.C.60"
2.468,"NC_012965.1 Komagataella phaffii GS115 chromosome 3, complete sequence","./00.initial.data/mock.cs/B.3.C.60"
2.468,"NC_012963.1 Komagataella phaffii GS115 chromosome 1, complete sequence","./00.initial.data/mock.cs/B.3.C.60"
2.468,"NC_012964.1 Komagataella phaffii GS115 chromosome 2, complete sequence","./00.initial.data/mock.cs/B.3.C.60"
2.369,"CP016172.1 Bordetella flabilis strain AU10664, complete genome","./00.initial.data/mock.cs/B.3.C.60"
2.266,"AP012344.1 Helicobacter cinaedi PAGU611 DNA, complete genome","./00.initial.data/mock.cs/B.3.C.60"
2.16,"BX571656.1 Wolinella succinogenes DSM 1740, complete genome","./00.initial.data/mock.cs/B.3.C.60"
2.05,"CP011132.1 Citrobacter amalonaticus Y19, complete genome","./00.initial.data/mock.cs/B.3.C.60"
1.938,"CP014007.1 Kosakonia oryzae strain Ola 51, complete genome","./00.initial.data/mock.cs/B.3.C.60"
1.822,"CP019645.1 Helicobacter bilis strain AAQJH, complete genome","./00.initial.data/mock.cs/B.3.C.60"
1.702,"CP022695.1 Citrobacter farmeri strain AUSMDU00008141, complete genome","./00.initial.data/mock.cs/B.3.C.60"
1.58,"CP002743.1 Bifidobacterium breve ACS-071-V-Sch8b, complete genome","./00.initial.data/mock.cs/B.3.C.60"
1.454,"NC_014644.1 Gardnerella vaginalis ATCC 14019 chromosome, complete genome","./00.initial.data/mock.cs/B.3.C.60"
1.324,"CP002627.1 Bacillus amyloliquefaciens TA208, complete genome","./00.initial.data/mock.cs/B.3.C.60"
1.191,"CP017703.1 Aeribacillus pallidus strain KCTC3564, complete genome","./00.initial.data/mock.cs/B.3.C.60"
1.055,"CP007456.1 Bifidobacterium kashiwanohense PV20-2, complete genome","./00.initial.data/mock.cs/B.3.C.60"
0.916,"NC_021362.1 Bacillus paralicheniformis ATCC 9945a, complete genome","./00.initial.data/mock.cs/B.3.C.60"
0.773,"CP001687.1 Halorhabdus utahensis DSM 12940, complete genome","./00.initial.data/mock.cs/B.3.C.60"
0.627,"AY596298.1 Haloarcula marismortui ATCC 43049 chromosome II, complete sequence","./00.initial.data/mock.cs/B.3.C.60"
0.627,"AY596297.1 Haloarcula marismortui ATCC 43049 chromosome I, complete sequence","./00.initial.data/mock.cs/B.3.C.60"
0.477,"CP022528.1 Erythrobacter flavus strain VG1, complete genome","./00.initial.data/mock.cs/B.3.C.60"
0.325,"CP011452.2 Altererythrobacter atlanticus strain 26DY36, complete genome","./00.initial.data/mock.cs/B.3.C.60"
0.168,"CP001688.1 Halomicrobium mukohataei DSM 12286, complete genome","./00.initial.data/mock.cs/B.3.C.60"
0.009,"CP018098.1 Erythrobacter gangjinensis strain CGMCC1.15024 chromosome II, complete sequence","./00.initial.data/mock.cs/B.3.C.60"
0.009,"CP018097.1 Erythrobacter gangjinensis strain CGMCC1.15024 chromosome I, complete sequence","./00.initial.data/mock.cs/B.3.C.60"
4.249,"CP011542.1 Corynebacterium mustelae strain DSM 45274, complete genome","./00.initial.data/mock.cs/B.3.N.60"
3.812,"CP002363.1 Desulfurococcus mucosus DSM 2162, complete genome","./00.initial.data/mock.cs/B.3.N.60"
3.78,"CP002051.1 Staphylothermus hellenicus DSM 12710, complete genome","./00.initial.data/mock.cs/B.3.N.60"
3.745,"NC_009505.1 Brucella ovis ATCC 25840 chromosome I, complete sequence","./00.initial.data/mock.cs/B.3.N.60"
3.745,"NC_009504.1 Brucella ovis ATCC 25840 chromosome II, complete sequence","./00.initial.data/mock.cs/B.3.N.60"
3.706,"NC_008687.1 Paracoccus denitrificans PD1222 chromosome 2, complete sequence","./00.initial.data/mock.cs/B.3.N.60"
3.706,"NC_008686.1 Paracoccus denitrificans PD1222 chromosome 1, complete sequence","./00.initial.data/mock.cs/B.3.N.60"
3.664,"CP003740.1 Octadecabacter antarcticus 307, complete genome","./00.initial.data/mock.cs/B.3.N.60"
3.619,"CP012160.1 Octadecabacter temperatus strain SB1, complete genome","./00.initial.data/mock.cs/B.3.N.60"
3.571,"CP003984.1 Planktomarina temperata RCA23, complete genome","./00.initial.data/mock.cs/B.3.N.60"
3.52,"CP018786.1 Chryseobacterium indologenes strain AA5, complete genome","./00.initial.data/mock.cs/B.3.N.60"
3.466,"CP009928.1 Chryseobacterium gallinarum strain DSM 27622, complete genome","./00.initial.data/mock.cs/B.3.N.60"
3.409,"CP002379.1 Pseudarthrobacter phenanthrenivorans Sphe3, complete genome","./00.initial.data/mock.cs/B.3.N.60"
3.348,"CP014518.1 Sinomonas atrocyanea strain KCTC 3377, complete genome","./00.initial.data/mock.cs/B.3.N.60"
3.284,"NC_012966.1 Komagataella phaffii GS115 chromosome 4, complete sequence","./00.initial.data/mock.cs/B.3.N.60"
3.284,"NC_012965.1 Komagataella phaffii GS115 chromosome 3, complete sequence","./00.initial.data/mock.cs/B.3.N.60"
3.284,"NC_012963.1 Komagataella phaffii GS115 chromosome 1, complete sequence","./00.initial.data/mock.cs/B.3.N.60"
3.284,"NC_012964.1 Komagataella phaffii GS115 chromosome 2, complete sequence","./00.initial.data/mock.cs/B.3.N.60"
3.217,"NW_008806273.1 Encephalitozoon romaleae SJ-2008 chromosome IX, partial sequence","./00.initial.data/mock.cs/B.3.N.60"
3.217,"NW_008806272.1 Encephalitozoon romaleae SJ-2008 chromosome IX, partial sequence","./00.initial.data/mock.cs/B.3.N.60"
3.217,"NC_024898.1 Encephalitozoon romaleae SJ-2008 chromosome III, complete sequence","./00.initial.data/mock.cs/B.3.N.60"
3.217,"NC_024901.1 Encephalitozoon romaleae SJ-2008 chromosome VI, complete sequence","./00.initial.data/mock.cs/B.3.N.60"
3.217,"NC_024903.1 Encephalitozoon romaleae SJ-2008 chromosome VIII, complete sequence","./00.initial.data/mock.cs/B.3.N.60"
3.217,"NC_024902.1 Encephalitozoon romaleae SJ-2008 chromosome VII, complete sequence","./00.initial.data/mock.cs/B.3.N.60"
3.217,"NW_008806271.1 Encephalitozoon romaleae SJ-2008 chromosome IX, partial sequence","./00.initial.data/mock.cs/B.3.N.60"
3.217,"NC_024904.1 Encephalitozoon romaleae SJ-2008 chromosome X, complete sequence","./00.initial.data/mock.cs/B.3.N.60"
3.217,"NC_024905.1 Encephalitozoon romaleae SJ-2008 chromosome XI, complete sequence","./00.initial.data/mock.cs/B.3.N.60"
3.217,"NC_024899.1 Encephalitozoon romaleae SJ-2008 chromosome IV, complete sequence","./00.initial.data/mock.cs/B.3.N.60"
3.217,"NC_024900.1 Encephalitozoon romaleae SJ-2008 chromosome V, complete sequence","./00.initial.data/mock.cs/B.3.N.60"
3.217,"NC_024897.1 Encephalitozoon romaleae SJ-2008 chromosome II, complete sequence","./00.initial.data/mock.cs/B.3.N.60"
3.217,"NC_024896.1 Encephalitozoon romaleae SJ-2008 chromosome I, complete sequence","./00.initial.data/mock.cs/B.3.N.60"
3.147,"AM902716.1 Bordetella petrii strain DSM 12804, complete genome","./00.initial.data/mock.cs/B.3.N.60"
3.073,"CP016172.1 Bordetella flabilis strain AU10664, complete genome","./00.initial.data/mock.cs/B.3.N.60"
2.997,"CP019325.1 Achromobacter insolitus strain DSM 23807, complete genome","./00.initial.data/mock.cs/B.3.N.60"
2.917,"AP012344.1 Helicobacter cinaedi PAGU611 DNA, complete genome","./00.initial.data/mock.cs/B.3.N.60"
2.834,"CP019645.1 Helicobacter bilis strain AAQJH, complete genome","./00.initial.data/mock.cs/B.3.N.60"
2.747,"BX571656.1 Wolinella succinogenes DSM 1740, complete genome","./00.initial.data/mock.cs/B.3.N.60"
2.657,"CP007456.1 Bifidobacterium kashiwanohense PV20-2, complete genome","./00.initial.data/mock.cs/B.3.N.60"
2.564,"NC_014644.1 Gardnerella vaginalis ATCC 14019 chromosome, complete genome","./00.initial.data/mock.cs/B.3.N.60"
2.468,"CP002627.1 Bacillus amyloliquefaciens TA208, complete genome","./00.initial.data/mock.cs/B.3.N.60"
2.369,"CP017703.1 Aeribacillus pallidus strain KCTC3564, complete genome","./00.initial.data/mock.cs/B.3.N.60"
2.266,"CP001688.1 Halomicrobium mukohataei DSM 12286, complete genome","./00.initial.data/mock.cs/B.3.N.60"
